
50	150	0
50.1	150.1	0.1
27.284	140.949	0.0976617
30.4128	135.332	0.0993975
36.3401	126.984	0.0997375
35.6955	115.559	0.0998929
32.9041	95.881	0.0999054
33.9608	79.7278	0.0999555
34.894	67.5182	0.099977
34.8789	57.9355	0.099989
34.4316	50.5794	0.0999974
34.5307	44.0655	0.0999976
34.6505	38.7545	0.0999993
34.6361	34.5897	0.0999998
34.6325	32.0521	0.0999999
34.6327	30.982	0.1
34.6334	30.3447	0.1
34.6335	31.1571	0.1
34.6334	31.9941	0.1
34.6334	32.7194	0.1
34.6335	33.251	0.1
34.6335	33.6756	0.1
34.6335	33.9722	0.1
34.6335	34.1557	0.1
34.6335	34.2868	0.1
34.6335	34.3841	0.1
34.6335	34.4552	0.1
34.6335	34.5168	0.1
34.6335	34.5638	0.1
34.6335	34.5999	0.1
34.6335	34.6286	0.1
34.6335	34.6328	0.1
34.6335	34.6341	0.1
34.6335	34.6344	0.1
34.6335	34.6347	0.1
34.6335	34.6346	0.1
34.6335	34.6343	0.1
34.6335	34.6341	0.1
34.6335	34.6339	0.511459
34.6335	34.6338	1.54529
34.6335	34.6337	1.78718
34.6335	34.6336	1.81143
34.6335	34.6335	1.8275
34.6335	34.6335	1.88073
34.6335	34.6335	1.88951
34.6335	34.6335	1.89221
34.6335	34.6335	1.9023
34.6335	34.6335	1.90459
34.6335	34.6335	1.90506
34.6335	34.6335	1.90537
34.6335	34.6335	1.9057
34.6335	34.6334	1.9059
34.6335	34.6335	1.90606
34.6335	34.6335	1.90609
34.6335	34.6335	1.9061
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
34.6335	34.6335	1.90611
