
0	0	0
50.1	150.1	0.1
50.1	150.1	0.1
27.284	150.1	0.0976617
50.1	135.332	0.0993975
27.284	128.534	1.54122
50.1	118.126	1.5358
27.284	119.445	2.30716
37.0136	121.598	5.41946
41.3845	121.236	6.84207
40.8449	120.796	9.19886
38.8865	120.737	11.9868
39.5099	120.691	12.1696
40.0164	120.66	16.0726
39.9205	120.641	17.2835
39.8985	120.633	19.3795
39.9004	120.641	21.6866
39.9049	120.633	23.0389
39.9052	120.641	23.4991
39.9048	120.633	26.7597
39.9048	120.641	27.5893
39.9049	120.633	28.4306
39.9049	120.641	28.9858
39.9049	120.633	31.0716
39.9049	120.641	32.8443
39.9049	120.633	34.3759
39.9049	120.641	36.4339
39.9049	120.633	37.3022
39.9049	120.641	40.0193
39.9049	120.633	40.8773
39.9049	120.641	42.7393
39.9049	120.633	42.8525
39.9049	120.641	45.3763
39.9049	120.633	46.2881
39.9049	120.641	48.5922
39.9049	120.633	49.6358
39.9049	120.641	50.3085
39.9049	120.633	50.5908
39.9049	120.641	51.1369
39.9049	120.633	51.8495
39.9049	120.641	50.8906
39.9049	120.633	51.1062
39.9049	120.641	50.953
39.9049	86.4428	50.8794
39.9049	98.0857	50.5381
39.9049	87.6831	50.4584
39.9049	78.2463	50.3815
39.9049	68.5987	50.0367
39.9049	60.3711	49.9157
39.9049	52.9971	49.7906
39.9049	47.0304	49.6735
39.9049	42.9903	49.4988
39.9049	39.7619	49.3325
39.9049	39.3105	49.0853
39.9049	39.1611	48.9428
39.9049	39.0999	48.7481
39.9049	39.2283	48.6629
39.9049	39.396	48.5005
39.9049	39.5435	48.2735
39.9049	39.6749	48.1634
39.9049	39.7529	48.0791
39.9049	39.8168	47.962
39.9049	39.857	47.8095
39.9049	39.876	47.6628
39.9049	39.8857	47.5601
39.9049	39.8934	47.4015
39.9049	39.8984	47.3501
39.9049	39.9004	47.322
39.9049	39.9017	47.3035
39.9049	39.9027	47.2631
39.9049	39.9035	47.1401
39.9049	39.904	47.1027
39.9049	39.9043	46.9304
